[2022-02-07 06:53:02,632] INFO       Loading Config Data
[2022-02-07 16:53:58,570] DEBUG      Drink health potion in slot 1. HP: 74.3%, Mana: 70.3%
[2022-02-07 16:54:02,124] DEBUG      Drink health potion in slot 1. HP: 79.9%, Mana: 52.5%
[2022-02-07 16:54:02,540] DEBUG      Drink mana potion in slot 2. HP: 81.2%, Mana: 47.5%
[2022-02-07 16:54:13,311] DEBUG      Took a screenshot of current loot
[2022-02-07 16:54:18,527] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:19,449] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:20,363] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:21,278] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:22,210] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:23,136] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:24,083] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:24,996] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:25,906] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:26,840] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:27,772] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:28,669] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:29,578] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:30,509] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:31,448] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:32,388] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:33,309] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:34,262] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:35,191] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:36,186] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:37,089] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:38,024] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:38,957] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:39,891] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:40,812] WARNING    Could not pick up: misc_super_healing_potion. Continue with other items
[2022-02-07 16:54:41,349] WARNING    Got stuck during pickit, skipping it this time...
[2022-02-07 16:54:41,661] DEBUG      Traverse: [230]
[2022-02-07 16:54:42,691] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 16:54:42,713] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (93.1% confidence)
[2022-02-07 16:54:45,316] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 16:54:46,819] INFO       End game. Elapsed time: 93.84s
[2022-02-07 16:54:47,082] INFO       Starting game #345
[2022-02-07 16:54:47,083] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 16:54:48,081] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 16:54:48,082] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-07 16:54:48,100] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 16:54:48,100] DEBUG      Wait for Play button
[2022-02-07 16:54:48,117] DEBUG      Found Play Btn
[2022-02-07 16:54:48,543] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-07 16:54:48,607] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-07 16:54:51,166] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 16:54:58,955] DEBUG      Found Match: A3_TOWN_1 (80.3% confidence)
[2022-02-07 16:54:58,955] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-07 16:54:59,367] INFO       Health Manager is now pausing
[2022-02-07 16:54:59,708] DEBUG      Will pickup: {'rejuv': 0, 'health': 4, 'mana': 2}
[2022-02-07 16:54:59,725] INFO       Buy pots at next possible Vendor
[2022-02-07 16:54:59,725] DEBUG      Traverse from a3_town_start to a3_ormus
[2022-02-07 16:55:06,798] DEBUG      Waiting for templates: ['SUPER_HEALING_POTION']
[2022-02-07 16:55:06,826] DEBUG      Found Match: SUPER_HEALING_POTION (99.4% confidence)
[2022-02-07 16:55:11,026] DEBUG      Waiting for templates: ['SUPER_MANA_POTION']
[2022-02-07 16:55:11,064] DEBUG      Found Match: SUPER_MANA_POTION (99.4% confidence)
[2022-02-07 16:55:14,796] DEBUG      Will pickup: {'rejuv': 0, 'health': 0, 'mana': 0}
[2022-02-07 16:55:14,841] INFO       Run Trav
[2022-02-07 16:55:14,842] DEBUG      Traverse from a3_ormus to a3_stash_wp
[2022-02-07 16:55:18,710] DEBUG      Select A3_WP (92.0% confidence)
[2022-02-07 16:55:23,731] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-07 16:55:23,738] INFO       Health Manager is now active
[2022-02-07 16:55:23,820] DEBUG      Found Match: TRAV_0 (99.9% confidence)
[2022-02-07 16:55:26,565] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-07 16:55:35,208] DEBUG      Pather: taking a random guess towards (388, 1)
[2022-02-07 16:55:38,005] DEBUG      Traverse: [228, 229]
[2022-02-07 16:55:47,853] DEBUG      Drink health potion in slot 1. HP: 73.3%, Mana: 63.4%
[2022-02-07 16:55:51,023] DEBUG      Drink mana potion in slot 2. HP: 74.3%, Mana: 45.5%
[2022-02-07 16:55:51,440] DEBUG      Drink health potion in slot 1. HP: 77.2%, Mana: 45.5%
[2022-02-07 16:56:00,907] DEBUG      Took a screenshot of current loot
[2022-02-07 16:56:03,576] DEBUG      Traverse: [230]
[2022-02-07 16:56:04,939] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 16:56:04,973] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (93.2% confidence)
[2022-02-07 16:56:07,528] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 16:56:09,061] INFO       End game. Elapsed time: 81.98s
[2022-02-07 16:56:09,364] INFO       Starting game #346
[2022-02-07 16:56:09,365] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 16:56:10,360] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 16:56:10,361] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-07 16:56:10,374] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 16:56:10,375] DEBUG      Wait for Play button
[2022-02-07 16:56:10,393] DEBUG      Found Play Btn
[2022-02-07 16:56:10,908] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-07 16:56:11,001] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-07 16:56:13,628] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 16:56:21,408] DEBUG      Found Match: A3_TOWN_1 (80.6% confidence)
[2022-02-07 16:56:21,409] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-07 16:56:21,565] INFO       Health Manager is now pausing
[2022-02-07 16:56:22,183] DEBUG      Will pickup: {'rejuv': 0, 'health': 2, 'mana': 0}
[2022-02-07 16:56:24,003] INFO       Run Trav
[2022-02-07 16:56:24,004] DEBUG      Traverse from a3_town_start to a3_stash_wp
[2022-02-07 16:56:31,672] DEBUG      Select A3_WP (92.5% confidence)
[2022-02-07 16:56:36,730] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-07 16:56:36,768] INFO       Health Manager is now active
[2022-02-07 16:56:36,819] DEBUG      Found Match: TRAV_0 (99.9% confidence)
[2022-02-07 16:56:39,566] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-07 16:56:47,670] DEBUG      Traverse: [228, 229]
[2022-02-07 16:56:53,480] DEBUG      Drink mana potion in slot 2. HP: 90.0%, Mana: 0.0%
[2022-02-07 16:56:56,132] DEBUG      Drink health potion in slot 1. HP: 79.3%, Mana: 53.7%
[2022-02-07 16:56:57,565] DEBUG      Drink mana potion in slot 2. HP: 80.1%, Mana: 21.6%
[2022-02-07 16:57:01,019] DEBUG      Drink health potion in slot 1. HP: 79.5%, Mana: 68.0%
[2022-02-07 16:57:04,556] DEBUG      Drink health potion in slot 4. HP: 74.7%, Mana: 56.4%
[2022-02-07 16:57:05,740] DEBUG      Drink mana potion in slot 2. HP: 76.2%, Mana: 49.8%
[2022-02-07 16:57:08,126] DEBUG      Drink health potion in slot 4. HP: 73.4%, Mana: 77.5%
[2022-02-07 16:57:11,695] DEBUG      Drink health potion in slot 4. HP: 66.6%, Mana: 99.6%
[2022-02-07 16:57:12,937] DEBUG      Took a screenshot of current loot
[2022-02-07 16:57:15,283] DEBUG      Drink health potion in slot 4. HP: 68.6%, Mana: 99.7%
[2022-02-07 16:57:17,069] DEBUG      Traverse: [230]
[2022-02-07 16:57:18,868] DEBUG      Drink health potion in slot 4. HP: 51.8%, Mana: 99.7%
[2022-02-07 16:57:25,126] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 16:57:25,144] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (100.0% confidence)
[2022-02-07 16:57:27,813] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 16:57:31,105] INFO       End game. Elapsed time: 81.74s
[2022-02-07 16:57:31,550] INFO       Starting game #347
[2022-02-07 16:57:31,551] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 16:57:32,550] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 16:57:32,551] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-07 16:57:32,565] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 16:57:32,566] DEBUG      Wait for Play button
[2022-02-07 16:57:32,584] DEBUG      Found Play Btn
[2022-02-07 16:57:33,127] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-07 16:57:33,188] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-07 16:57:35,709] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 16:57:42,669] DEBUG      Found Match: A3_TOWN_1 (80.5% confidence)
[2022-02-07 16:57:42,670] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-07 16:57:43,173] INFO       Health Manager is now pausing
[2022-02-07 16:57:43,438] DEBUG      Will pickup: {'rejuv': 0, 'health': 8, 'mana': 2}
[2022-02-07 16:57:43,457] INFO       Buy pots at next possible Vendor
[2022-02-07 16:57:43,458] DEBUG      Traverse from a3_town_start to a3_ormus
[2022-02-07 16:57:52,303] DEBUG      Waiting for templates: ['SUPER_HEALING_POTION']
[2022-02-07 16:57:52,328] DEBUG      Found Match: SUPER_HEALING_POTION (99.4% confidence)
[2022-02-07 16:58:00,735] DEBUG      Waiting for templates: ['SUPER_MANA_POTION']
[2022-02-07 16:58:00,768] DEBUG      Found Match: SUPER_MANA_POTION (99.4% confidence)
[2022-02-07 16:58:04,530] DEBUG      Will pickup: {'rejuv': 0, 'health': 0, 'mana': 0}
[2022-02-07 16:58:04,578] INFO       Run Trav
[2022-02-07 16:58:04,578] DEBUG      Traverse from a3_ormus to a3_stash_wp
[2022-02-07 16:58:08,329] DEBUG      Select A3_WP (92.8% confidence)
[2022-02-07 16:58:13,504] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-07 16:58:13,600] DEBUG      Found Match: TRAV_0 (99.9% confidence)
[2022-02-07 16:58:13,639] INFO       Health Manager is now active
[2022-02-07 16:58:16,408] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-07 16:58:24,505] DEBUG      Traverse: [228, 229]
[2022-02-07 16:58:35,254] DEBUG      Drink health potion in slot 1. HP: 79.2%, Mana: 56.0%
[2022-02-07 16:58:37,623] DEBUG      Drink mana potion in slot 2. HP: 84.7%, Mana: 45.5%
[2022-02-07 16:58:47,923] DEBUG      Took a screenshot of current loot
[2022-02-07 16:58:50,757] DEBUG      Traverse: [230]
[2022-02-07 16:58:51,984] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 16:58:52,006] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (93.1% confidence)
[2022-02-07 16:58:54,548] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 16:58:56,078] INFO       End game. Elapsed time: 84.53s
[2022-02-07 16:58:56,539] INFO       Starting game #348
[2022-02-07 16:58:56,540] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 16:58:57,541] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 16:58:57,542] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-07 16:58:57,559] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 16:58:57,560] DEBUG      Wait for Play button
[2022-02-07 16:58:57,577] DEBUG      Found Play Btn
[2022-02-07 16:58:58,115] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-07 16:58:58,184] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-07 16:59:00,644] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 16:59:06,728] DEBUG      Found Match: A3_TOWN_1 (80.2% confidence)
[2022-02-07 16:59:06,728] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-07 16:59:06,875] INFO       Health Manager is now pausing
[2022-02-07 16:59:07,482] DEBUG      Will pickup: {'rejuv': 0, 'health': 1, 'mana': 0}
[2022-02-07 16:59:07,535] INFO       Run Trav
[2022-02-07 16:59:07,535] DEBUG      Traverse from a3_town_start to a3_stash_wp
[2022-02-07 16:59:15,289] DEBUG      Select A3_WP (91.9% confidence)
[2022-02-07 16:59:20,495] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-07 16:59:20,551] INFO       Health Manager is now active
[2022-02-07 16:59:20,582] DEBUG      Found Match: TRAV_0 (99.9% confidence)
[2022-02-07 16:59:23,308] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-07 16:59:32,653] DEBUG      Traverse: [228, 229]
[2022-02-07 16:59:45,350] DEBUG      Drink mana potion in slot 2. HP: 84.0%, Mana: 48.5%
[2022-02-07 16:59:47,870] DEBUG      Drink health potion in slot 1. HP: 78.8%, Mana: 84.6%
[2022-02-07 16:59:55,418] DEBUG      Took a screenshot of current loot
[2022-02-07 16:59:56,829] DEBUG      Traverse: [230]
[2022-02-07 17:00:08,605] DEBUG      Drink mana potion in slot 2. HP: 81.9%, Mana: 48.5%
[2022-02-07 17:00:10,873] DEBUG      Drink health potion in slot 1. HP: 79.8%, Mana: 75.2%
[2022-02-07 17:00:11,524] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 17:00:11,561] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (93.2% confidence)
[2022-02-07 17:00:14,048] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 17:00:15,584] INFO       End game. Elapsed time: 79.04s
[2022-02-07 17:00:16,041] INFO       Starting game #349
[2022-02-07 17:00:16,042] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 17:00:17,047] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 17:00:17,047] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-07 17:00:17,081] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 17:00:17,082] DEBUG      Wait for Play button
[2022-02-07 17:00:17,099] DEBUG      Found Play Btn
[2022-02-07 17:00:17,539] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-07 17:00:17,605] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-07 17:00:20,134] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 17:00:27,942] DEBUG      Found Match: A3_TOWN_1 (80.5% confidence)
[2022-02-07 17:00:27,943] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-07 17:00:27,957] INFO       Health Manager is now pausing
[2022-02-07 17:00:28,707] DEBUG      Will pickup: {'rejuv': 0, 'health': 3, 'mana': 2}
[2022-02-07 17:00:28,724] INFO       Buy pots at next possible Vendor
[2022-02-07 17:00:28,725] DEBUG      Traverse from a3_town_start to a3_ormus
[2022-02-07 17:00:35,693] DEBUG      Waiting for templates: ['SUPER_HEALING_POTION']
[2022-02-07 17:00:35,726] DEBUG      Found Match: SUPER_HEALING_POTION (99.4% confidence)
[2022-02-07 17:00:39,148] DEBUG      Waiting for templates: ['SUPER_MANA_POTION']
[2022-02-07 17:00:39,179] DEBUG      Found Match: SUPER_MANA_POTION (99.4% confidence)
[2022-02-07 17:00:43,125] DEBUG      Will pickup: {'rejuv': 0, 'health': 0, 'mana': 0}
[2022-02-07 17:00:43,171] INFO       Run Trav
[2022-02-07 17:00:43,171] DEBUG      Traverse from a3_ormus to a3_stash_wp
[2022-02-07 17:00:46,908] DEBUG      Select A3_WP (89.3% confidence)
[2022-02-07 17:00:51,961] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-07 17:00:52,051] DEBUG      Found Match: TRAV_0 (99.9% confidence)
[2022-02-07 17:00:52,258] INFO       Health Manager is now active
[2022-02-07 17:00:54,829] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-07 17:01:02,353] DEBUG      Pather: taking a random guess towards (508, -25)
[2022-02-07 17:01:07,291] DEBUG      Pather: taking a random guess towards (392, -11)
[2022-02-07 17:01:10,557] DEBUG      Traverse: [228, 229]
[2022-02-07 17:01:20,070] DEBUG      Drink health potion in slot 1. HP: 77.2%, Mana: 66.3%
[2022-02-07 17:01:24,176] DEBUG      Drink mana potion in slot 2. HP: 81.5%, Mana: 47.1%
[2022-02-07 17:01:25,725] DEBUG      Drink health potion in slot 1. HP: 79.9%, Mana: 80.3%
[2022-02-07 17:01:33,877] DEBUG      Took a screenshot of current loot
[2022-02-07 17:01:37,934] DEBUG      Traverse: [230]
[2022-02-07 17:01:39,497] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 17:01:39,524] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (100.0% confidence)
[2022-02-07 17:01:42,211] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 17:01:45,231] INFO       End game. Elapsed time: 89.19s
[2022-02-07 17:01:45,688] INFO       Starting game #350
[2022-02-07 17:01:45,689] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 17:01:46,652] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 17:01:46,652] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-07 17:01:46,679] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 17:01:46,679] DEBUG      Wait for Play button
[2022-02-07 17:01:46,696] DEBUG      Found Play Btn
[2022-02-07 17:01:47,134] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-07 17:01:47,204] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-07 17:01:49,829] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 17:01:57,629] DEBUG      Found Match: A3_TOWN_1 (80.6% confidence)
[2022-02-07 17:01:57,630] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-07 17:01:57,683] INFO       Health Manager is now pausing
[2022-02-07 17:01:58,385] DEBUG      Will pickup: {'rejuv': 0, 'health': 1, 'mana': 0}
[2022-02-07 17:01:58,439] INFO       Run Trav
